,Year,Month,Temp
208,2007.0,5.0,72.57618561616137
209,2007.0,6.0,74.13746960139535
210,2007.0,7.0,74.92217068335614
211,2007.0,8.0,75.40296439422261
212,2007.0,9.0,75.375326697986
213,2007.0,10.0,74.4619566756093
214,2007.0,11.0,72.55149103512038
215,2007.0,12.0,70.59098454959906
216,2008.0,1.0,68.1370813439359
217,2008.0,2.0,69.01521468262357
218,2008.0,3.0,70.41283459854893
219,2008.0,4.0,70.80036498610957
220,2008.0,5.0,72.0152074654286
221,2008.0,6.0,73.35339247290625
222,2008.0,7.0,74.82050180733452
223,2008.0,8.0,74.82051830696665
224,2008.0,9.0,74.23594515461689
225,2008.0,10.0,73.78756466686602
226,2008.0,11.0,72.22443981406013
227,2008.0,12.0,70.5137581354434
228,2009.0,1.0,68.14935475808403
229,2009.0,2.0,67.31542060560955
230,2009.0,3.0,67.53611217682521
231,2009.0,4.0,68.50272736969265
232,2009.0,5.0,72.26102675482419
233,2009.0,6.0,74.3528176183651
234,2009.0,7.0,74.89875967299267
235,2009.0,8.0,75.71388349926683
236,2009.0,9.0,75.29636698953028
237,2009.0,10.0,75.60138573170524
238,2009.0,11.0,72.79902389197778
239,2009.0,12.0,70.25301002870816
240,2010.0,1.0,70.25941594736932
241,2010.0,2.0,68.56609616125657
242,2010.0,3.0,69.18999818585488
243,2010.0,4.0,70.0913885981679
244,2010.0,5.0,72.53989736883108
245,2010.0,6.0,73.45720561842796
246,2010.0,7.0,73.57578791957155
247,2010.0,8.0,74.2768914990416
248,2010.0,9.0,74.17764700103413
249,2010.0,10.0,73.96038921141981
250,2010.0,11.0,72.04289408564534
251,2010.0,12.0,71.56425914606969
252,2011.0,1.0,68.73876899134378
253,2011.0,2.0,70.66370114182996
254,2011.0,3.0,70.94775735564704
255,2011.0,4.0,72.1357767093615
256,2011.0,5.0,72.85451570450212
257,2011.0,6.0,73.1715801119708
258,2011.0,7.0,73.62266176550138
259,2011.0,8.0,74.3486467505717
260,2011.0,9.0,74.10398029648951
261,2011.0,10.0,73.60034217468728
262,2011.0,11.0,71.85665379420614
263,2011.0,12.0,70.10550280734788
264,2012.0,1.0,70.31626124408842
265,2012.0,2.0,69.56255385475191
266,2012.0,3.0,69.28874613598346
267,2012.0,4.0,70.2420354944823
268,2012.0,5.0,71.5569241186518
269,2012.0,6.0,72.4139266024531
270,2012.0,7.0,73.35124685300994
271,2012.0,8.0,74.1743455009188
272,2012.0,9.0,73.53356437104514
273,2012.0,10.0,74.4344440630778
274,2012.0,11.0,72.05366989276035
275,2012.0,12.0,70.96502427950179
276,2013.0,1.0,68.9274257071616
277,2013.0,2.0,68.61837965634606
278,2013.0,3.0,68.66954644393039
279,2013.0,4.0,71.29510122661533
280,2013.0,5.0,72.6062402996127
281,2013.0,6.0,73.53989469794611
282,2013.0,7.0,74.62416409575869
283,2013.0,8.0,75.08374032916834
284,2013.0,9.0,75.31395057099424
285,2013.0,10.0,74.43186076744831
286,2013.0,11.0,72.87930384982074
287,2013.0,12.0,71.74984502780106
288,2014.0,1.0,69.31858175123978
289,2014.0,2.0,71.2085322975499
290,2014.0,3.0,69.58599979018962
291,2014.0,4.0,70.76979717636729
292,2014.0,5.0,72.81702420865453
293,2014.0,6.0,73.50687435233269
294,2014.0,7.0,75.27202364705866
295,2014.0,8.0,75.6795681722486
296,2014.0,9.0,76.18394457116241
297,2014.0,10.0,75.49171151154397
298,2014.0,11.0,73.11354740929113
299,2014.0,12.0,69.70438201930585
300,2015.0,1.0,68.62252651123393
301,2015.0,2.0,70.0097384514747
302,2015.0,3.0,68.47573084908846
303,2015.0,4.0,72.3532871899165
304,2015.0,5.0,71.39650280456692
305,2015.0,6.0,74.14483520741402
306,2015.0,7.0,77.01382314459855
307,2015.0,8.0,77.84512714920432
308,2015.0,9.0,77.39964616383168
309,2015.0,10.0,75.2663832870318
310,2015.0,11.0,74.84877723710989
311,2015.0,12.0,72.19719745502618
312,2016.0,1.0,69.86007853024262
313,2016.0,2.0,69.78196579601357
314,2016.0,3.0,69.9319196009603
315,2016.0,4.0,72.24366095872676
316,2016.0,5.0,72.6667220405335
317,2016.0,6.0,74.06627327334265
318,2016.0,7.0,75.87749206032629
319,2016.0,8.0,76.56523657654633
320,2016.0,9.0,75.81494448683414
321,2016.0,10.0,74.64619080952019
322,2016.0,11.0,72.65656676494167
323,2016.0,12.0,70.33258247594921
324,2017.0,1.0,68.64412930820133
325,2017.0,2.0,69.12292028809422
326,2017.0,3.0,71.37652309280134
327,2017.0,4.0,72.18018773867794
328,2017.0,5.0,72.6701199984402
329,2017.0,6.0,75.28626950036983
330,2017.0,7.0,76.60450024887339
331,2017.0,8.0,76.72326613521031
332,2017.0,9.0,76.1840018515424
333,2017.0,10.0,74.50916877704844
334,2017.0,11.0,71.21215508090907
335,2017.0,12.0,68.3261396311334
336,2018.0,1.0,69.26337351832824
337,2018.0,2.0,69.41953372890706
338,2018.0,3.0,69.60898001939205
339,2018.0,4.0,71.52876527519715
340,2018.0,5.0,72.65087433602895
341,2018.0,6.0,74.66766237011066
342,2018.0,7.0,76.38234311807338
343,2018.0,8.0,76.50854952901176
344,2018.0,9.0,76.53551011303182
345,2018.0,10.0,75.62046778442013
346,2018.0,11.0,73.20099198322406
347,2018.0,12.0,71.27074435762245
348,2019.0,1.0,68.81147460937501
349,2019.0,2.0,66.85331420898439
350,2019.0,3.0,68.09872436523438
351,2019.0,4.0,71.89897155761719
352,2019.0,5.0,73.16949768066407
353,2019.0,6.0,75.72405700683593
354,2019.0,7.0,77.32531433105468
355,2019.0,8.0,77.72676086425781
356,2019.0,9.0,78.2042449951172
357,2019.0,10.0,76.5043212890625
358,2019.0,11.0,74.80780334472657
359,2019.0,12.0,72.68298950195313
360,2020.0,1.0,70.6008270263672
361,2020.0,2.0,69.13684692382813
362,2020.0,3.0,70.03143615722655
363,2020.0,4.0,71.28987731933594
364,2020.0,5.0,72.84073486328126
365,2020.0,6.0,75.038134765625
366,2020.0,7.0,75.86622924804688
367,2020.0,8.0,76.58011474609376
368,2020.0,9.0,76.1903076171875
369,2020.0,10.0,75.50996398925781
370,2020.0,11.0,74.29635009765624
371,2020.0,12.0,72.14461059570313
372,2021.0,1.0,70.88107299804688
373,2021.0,2.0,69.20439453125
374,2021.0,3.0,69.23068237304688
375,2021.0,4.0,69.45012817382812
376,2021.0,5.0,72.52023010253906
377,2021.0,6.0,73.7141357421875
378,2021.0,7.0,75.18213195800782
379,2021.0,8.0,74.89061279296875
380,2021.0,9.0,74.6671173095703
381,2021.0,10.0,73.57307739257813
382,2021.0,11.0,72.6939483642578
383,2021.0,12.0,70.3409210205078
384,2022.0,1.0,69.6413543701172
385,2022.0,2.0,69.89984130859375
386,2022.0,3.0,71.52827758789063
387,2022.0,4.0,72.33495483398437
388,2022.0,5.0,73.03138427734375
389,2022.0,6.0,74.06287231445313
390,2022.0,7.0,75.21158447265626
391,2022.0,8.0,75.80005187988282
392,2022.0,9.0,76.00391235351563
393,2022.0,10.0,75.33402709960937
394,2022.0,11.0,73.12199096679689
395,2022.0,12.0,71.19963989257812
396,2023.0,1.0,69.73110961914062
397,2023.0,2.0,68.94375
398,2023.0,3.0,70.51654968261718
399,2023.0,4.0,71.45318603515625
400,2023.0,5.0,78.96517944335938
401,2023.0,6.0,80.91945190429688
402,2023.0,7.0,75.0260986328125
