,Year,Month,Temp
169,2004.0,2.0,69.84049479166666
170,2004.0,3.0,67.93668077256945
171,2004.0,4.0,68.59582248263888
172,2004.0,5.0,71.91141221788195
173,2004.0,6.0,72.74949544270834
174,2004.0,7.0,73.63132595486111
175,2004.0,8.0,75.2320095486111
176,2004.0,9.0,74.47642415364584
177,2004.0,10.0,73.20366753472223
178,2004.0,11.0,71.5105441623264
179,2004.0,12.0,68.89287651909723
180,2005.0,1.0,69.6211154513889
181,2005.0,2.0,68.66781684027778
182,2005.0,3.0,68.60752224392361
183,2005.0,4.0,69.68910590277778
184,2005.0,5.0,72.72435980902779
185,2005.0,6.0,72.06225314670138
186,2005.0,7.0,74.36175944010417
187,2005.0,8.0,74.2613498263889
188,2005.0,9.0,74.06238606770833
189,2005.0,10.0,71.54341905381945
190,2005.0,11.0,71.48728569878472
191,2005.0,12.0,72.25798882378473
192,2006.0,1.0,69.42079535590278
193,2006.0,2.0,66.52152235243055
194,2006.0,3.0,66.77113986545139
195,2006.0,4.0,67.45250922309029
196,2006.0,5.0,68.10103624131943
197,2006.0,6.0,72.42951388888889
198,2006.0,7.0,74.034912109375
199,2006.0,8.0,74.57396918402779
200,2006.0,9.0,73.25861545138889
201,2006.0,10.0,73.42115885416666
202,2006.0,11.0,73.30321180555555
203,2006.0,12.0,71.07642415364583
204,2007.0,1.0,67.83388671875
205,2007.0,2.0,66.38686794704861
206,2007.0,3.0,66.95801866319445
207,2007.0,4.0,67.00324435763889
208,2007.0,5.0,69.6288330078125
209,2007.0,6.0,71.3169704861111
210,2007.0,7.0,73.240771484375
211,2007.0,8.0,71.15904947916667
212,2007.0,9.0,70.57987738715278
213,2007.0,10.0,69.77513020833334
214,2007.0,11.0,69.49278157552084
215,2007.0,12.0,65.09299587673611
216,2008.0,1.0,64.85155436197917
217,2008.0,2.0,65.9068142361111
218,2008.0,3.0,67.65978732638888
219,2008.0,4.0,67.22633463541666
220,2008.0,5.0,67.88046332465278
221,2008.0,6.0,69.99357096354166
222,2008.0,7.0,70.85219997829861
223,2008.0,8.0,71.39957139756945
224,2008.0,9.0,70.1689914279514
225,2008.0,10.0,70.24457465277777
226,2008.0,11.0,69.0802761501736
227,2008.0,12.0,66.53760850694445
228,2009.0,1.0,66.17681749131944
229,2009.0,2.0,65.162109375
230,2009.0,3.0,63.92056477864584
231,2009.0,4.0,66.37918294270833
232,2009.0,5.0,69.725341796875
233,2009.0,6.0,71.6427734375
234,2009.0,7.0,71.91932779947916
235,2009.0,8.0,73.92964952256945
236,2009.0,9.0,72.35643988715279
237,2009.0,10.0,73.29347330729166
238,2009.0,11.0,68.92596028645833
239,2009.0,12.0,69.89347059461807
240,2010.0,1.0,71.60095486111112
241,2010.0,2.0,68.44820421006943
242,2010.0,3.0,65.18861219618056
243,2010.0,4.0,66.45672743055556
244,2010.0,5.0,69.72117513020834
245,2010.0,6.0,71.39349772135418
246,2010.0,7.0,71.2581325954861
247,2010.0,8.0,72.15014105902777
248,2010.0,9.0,72.04076877170138
249,2010.0,10.0,70.99244249131945
250,2010.0,11.0,69.05183105468751
251,2010.0,12.0,68.90630425347223
252,2011.0,1.0,67.8551513671875
253,2011.0,2.0,69.2135498046875
254,2011.0,3.0,68.99983452690972
255,2011.0,4.0,69.31477864583334
256,2011.0,5.0,69.42684461805555
257,2011.0,6.0,70.947607421875
258,2011.0,7.0,71.84449598524306
259,2011.0,8.0,73.04667426215278
260,2011.0,9.0,71.72260470920139
261,2011.0,10.0,70.87323676215277
262,2011.0,11.0,68.82876519097223
263,2011.0,12.0,66.5304931640625
264,2012.0,1.0,68.59812825520834
265,2012.0,2.0,66.73423122829863
266,2012.0,3.0,65.760546875
267,2012.0,4.0,67.28308376736112
268,2012.0,5.0,68.41566297743056
269,2012.0,6.0,70.17030707465278
270,2012.0,7.0,70.38576931423611
271,2012.0,8.0,71.39538031684027
272,2012.0,9.0,69.9003146701389
273,2012.0,10.0,72.95461697048611
274,2012.0,11.0,68.66988932291667
275,2012.0,12.0,67.65634223090278
276,2013.0,1.0,66.197021484375
277,2013.0,2.0,64.66356336805555
278,2013.0,3.0,65.973681640625
279,2013.0,4.0,69.71475423177084
280,2013.0,5.0,69.43003200954861
281,2013.0,6.0,71.67945963541666
282,2013.0,7.0,72.49261067708333
283,2013.0,8.0,73.33328450520833
284,2013.0,9.0,71.69415147569444
285,2013.0,10.0,71.9816433376736
286,2013.0,11.0,70.9286349826389
287,2013.0,12.0,69.08020562065971
288,2014.0,1.0,66.81530219184029
289,2014.0,2.0,69.98005099826389
290,2014.0,3.0,68.02801106770833
291,2014.0,4.0,68.56474066840278
292,2014.0,5.0,69.91986490885417
293,2014.0,6.0,70.8314181857639
294,2014.0,7.0,73.70746527777777
295,2014.0,8.0,73.65799967447917
296,2014.0,9.0,73.63560926649305
297,2014.0,10.0,72.44558376736111
298,2014.0,11.0,70.64851888020834
299,2014.0,12.0,69.22501898871528
300,2015.0,1.0,70.0453640407986
301,2015.0,2.0,70.27356770833333
302,2015.0,3.0,65.7690673828125
303,2015.0,4.0,67.83543565538194
304,2015.0,5.0,67.24806315104166
305,2015.0,6.0,70.456884765625
306,2015.0,7.0,73.37307671440973
307,2015.0,8.0,74.021875
308,2015.0,9.0,73.19817708333333
309,2015.0,10.0,73.47126736111112
310,2015.0,11.0,70.2816623263889
311,2015.0,12.0,68.79792209201389
312,2016.0,1.0,69.37184244791666
313,2016.0,2.0,67.26560872395834
314,2016.0,3.0,66.80679524739583
315,2016.0,4.0,67.09406738281251
316,2016.0,5.0,67.51072591145834
317,2016.0,6.0,69.34039442274306
318,2016.0,7.0,72.60267198350695
319,2016.0,8.0,72.71056315104167
320,2016.0,9.0,71.51102973090278
321,2016.0,10.0,69.623779296875
322,2016.0,11.0,68.6303683810764
323,2016.0,12.0,65.36236165364583
324,2017.0,1.0,67.72003580729167
325,2017.0,2.0,67.16312391493055
326,2017.0,3.0,69.71544867621527
327,2017.0,4.0,68.44464246961806
328,2017.0,5.0,68.55537109375001
329,2017.0,6.0,70.54523654513889
330,2017.0,7.0,72.18140190972223
331,2017.0,8.0,73.10030110677084
332,2017.0,9.0,71.327880859375
333,2017.0,10.0,70.30685221354167
334,2017.0,11.0,67.38172743055556
335,2017.0,12.0,66.03780924479167
336,2018.0,1.0,67.76856011284723
337,2018.0,2.0,66.15940755208334
338,2018.0,3.0,65.24469401041667
339,2018.0,4.0,67.97980143229167
340,2018.0,5.0,69.18306749131943
341,2018.0,6.0,70.39461805555555
342,2018.0,7.0,72.06638997395834
343,2018.0,8.0,72.75397677951389
344,2018.0,9.0,73.11476508246528
345,2018.0,10.0,71.09789496527779
346,2018.0,11.0,69.97579752604167
347,2018.0,12.0,68.08707682291666
348,2019.0,1.0,67.36680230034722
349,2019.0,2.0,64.20975206163195
350,2019.0,3.0,66.93781467013889
351,2019.0,4.0,68.37657877604167
352,2019.0,5.0,70.5464599609375
353,2019.0,6.0,72.1789306640625
354,2019.0,7.0,73.39675021701389
355,2019.0,8.0,74.31749131944444
356,2019.0,9.0,73.61390787760416
357,2019.0,10.0,71.96684027777778
358,2019.0,11.0,71.57152235243055
359,2019.0,12.0,69.02263454861111
360,2020.0,1.0,67.59381510416668
361,2020.0,2.0,66.39727647569444
362,2020.0,3.0,66.45622829861111
363,2020.0,4.0,69.08701985677084
364,2020.0,5.0,70.7413302951389
365,2020.0,6.0,72.2387451171875
366,2020.0,7.0,72.61531032986112
367,2020.0,8.0,73.37929416232639
368,2020.0,9.0,72.24234483506945
369,2020.0,10.0,72.5958713107639
370,2020.0,11.0,69.89277886284722
371,2020.0,12.0,68.96592339409722
372,2021.0,1.0,66.69289822048611
373,2021.0,2.0,65.63468424479167
374,2021.0,3.0,65.23458387586805
375,2021.0,4.0,65.9403564453125
376,2021.0,5.0,69.13648546006945
377,2021.0,6.0,71.24244249131945
378,2021.0,7.0,72.944140625
379,2021.0,8.0,71.94836697048612
380,2021.0,9.0,71.29611545138889
381,2021.0,10.0,71.65708279079861
382,2021.0,11.0,71.49238823784722
383,2021.0,12.0,66.81150716145834
384,2022.0,1.0,68.44072808159723
385,2022.0,2.0,68.64594726562501
386,2022.0,3.0,69.40440538194444
387,2022.0,4.0,69.37795681423611
388,2022.0,5.0,70.16249186197916
389,2022.0,6.0,70.90854220920139
390,2022.0,7.0,73.51358506944445
391,2022.0,8.0,73.17876519097223
392,2022.0,9.0,72.88795301649306
393,2022.0,10.0,72.65775282118057
394,2022.0,11.0,70.01821017795139
395,2022.0,12.0,69.0359130859375
396,2023.0,1.0,69.24092610677084
397,2023.0,2.0,64.77324218749999
398,2023.0,3.0,68.36172960069445
399,2023.0,4.0,67.65890842013889
400,2023.0,5.0,67.73065863715277
401,2023.0,6.0,69.25826280381945
402,2023.0,7.0,73.58323025173611
403,2023.0,8.0,73.35003797743056
404,2023.0,9.0,73.05246853298613
405,2023.0,10.0,73.89026963975695
406,2023.0,11.0,69.95522189670139
407,2023.0,12.0,67.99266764322917
408,2024.0,1.0,69.34215223524305
409,2024.0,2.0,64.51831597222223
410,2024.0,3.0,65.6096164279514
411,2024.0,4.0,68.47259657118056
