SoilSymbol,Pasture Group,Organic Matter,pH,Unimproved,Poor,Favorable,Improved,Good,Favorable,Temp Regime,Moisture Regime,% nonproductive,Map Unit Name
HxA,2,1.37,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Honouliuli clay, 0 to 2 percent slopes"
HxB,2,1.37,7.2,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Honouliuli clay, 2 to 6 percent slopes"
HyB3,3,0.26,6.4,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Hoolehua silty clay loam, 3 to 10 percent slopes, severely eroded, MLRA 158"
HzA,3,0.63,6.1,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Hoolehua silty clay, 0 to 3 percent slopes"
HzB,3,0.63,6.1,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Hoolehua silty clay, 3 to 7 percent slopes"
HzC,3,0.63,6.1,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Hoolehua silty clay, 7 to 15 percent slopes"
HzE,3,0.23,5.7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Hoolehua silty clay, 15 to 35 percent slopes, MLRA 164"
IaA,3,0.97,6.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Iao silty clay, 0 to 3 percent slopes, MLRA 163"
IaB,3,0.97,6.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Iao silty clay, 3 to 7 percent slopes, MLRA 158"
IbB,3,0.97,7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Iao cobbly silty clay, 3 to 7 percent slopes"
IbC,3,0.97,7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Iao cobbly silty clay, 7 to 15 percent slopes"
IcB,3,0.97,6.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Iao clay, 3 to 7 percent slopes, MLRA 163"
IcC,3,0.97,6.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Iao clay, 7 to 15 percent slopes, MLRA 163"
IoB,6,2.99,4.3,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Ioleau silty clay loam, 2 to 6 percent slopes"
IoC,6,2.99,4.3,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Ioleau silty clay loam, 6 to 12 percent slopes"
IoD2,6,2.61,4.3,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Ioleau silty clay loam, 12 to 20 percent slopes, eroded"
IoE2,6,2.61,4.3,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Ioleau silty clay loam, 20 to 30 percent slopes, eroded"
ISD,4,4.94,7.5,2000,3000,4000,5000,7000,9000,isothermic,ustic ,,"Io silt loam, 7 to 25 percent slopes"
JaC,1,0.24,7.4,400,800,1200,1500,2000,2500,isohyperthermic,ustic ,,"Jaucas sand, 0 to 15 percent slopes, MLRA 163"
JcC,1,0.36,8.2,400,800,1200,1500,2000,2500,isohyperthermic,ustic ,,"Jaucas sand, saline, 0 to 12 percent slopes, MLRA 163"
JfB,1,0.28,7.4,400,800,1200,1500,2000,2500,isohyperthermic,ustic,,"Jaucas loamy fine sand, 0 to 8 percent slopes"
JkB,1,0.3,7,400,800,1200,1500,2000,2500,isohyperthermic,ustic,,"Jaucas loamy fine sand, dark variant, 0 to 8 percent slopes"
JL,1,0.24,7.4,400,800,1200,1500,2000,2500,isohyperthermic,ustic,,"Jaucas-Dune land complex, 0 to 15 percent slopes, MLRA 158"
KaB,7,0.81,7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaena clay, 2 to 6 percent slopes"
KaC,7,0.81,7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaena clay, 6 to 12 percent slopes"
KaeB,7,0.81,7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaena stony clay, 2 to 6 percent slopes"
KaeC,7,0.81,7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaena stony clay, 6 to 12 percent slopes"
KaeD,7,0.81,7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaena stony clay, 12 to 20 percent slopes"
KanE,7,0.81,7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaena very stony clay, 10 to 35 percent slopes"
KASD,8,2.52,4.8,3000,4000,5000,8000,11000,14000,isothermic,Typic Placorthods,,"Kahanui silty clay, 3 to 20 percent slopes, MLRA 158"
KATD,8,2.59,4.8,3000,4000,5000,8000,11000,14000,isothermic,Typic Placorthods,,"Kahanui gravelly silty clay, 3 to 20 percent slopes"
KavB,7,0.68,7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaena clay, brown variant, 1 to 6 percent slopes"
KavC,7,0.68,7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaena clay, brown variant, 6 to 12 percent slopes"
KbB,3,1.04,5.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Kahana silty clay, 3 to 7 percent slopes"
KbC,3,1.04,5.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Kahana silty clay, 7 to 15 percent slopes"
KbD,3,1.04,5.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Kahana silty clay, 15 to 25 percent slopes"
KBID,11,9.21,5.4,9000,11000,13000,18000,22000,26000,isothermic,udic,,"Kailua silty clay, 3 to 25 percent slopes"
KcB,6,2.18,5.5,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Kalae silty clay, dry, 2 to 7 percent slopes, MLRA 158"
KcC,6,2.18,5.5,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Kalae silty clay, dry, 7 to 15 percent slopes, MLRA 158"
KcC3,6,1.61,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Kalae silty clay, 5-15 percent slopes, severely eroded"
KcD3,6,1.61,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Kalae silty clay, dry, 15 to 25 percent slopes, severely eroded, MLRA 158"
KcE3,6,1.61,5.1,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Kalae silty clay, 25 to 40 percent slopes, severely eroded"
KCXD,5,3.29,,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic ,,"Kaimu extremely stony peat, 7 to 25 percent slopes"
KdD,8,2.87,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,"Typic Palehumults, Typic Natraquerts",,"Kalapa silty clay, 8 to 20 percent slopes"
KdE,8,2.87,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,"Typic Palehumults, Typic Natraquerts",,"Kalapa silty clay, 20 to 40 percent slopes"
KdF,8,2.87,4.8,3000,4000,5000,8000,11000,14000,isohyperthermic,"Typic Palehumults, Typic Natraquerts",,"Kalapa silty clay, 40 to 70 percent slopes"
KDIE,13,16.99,7.2,3000,4000,10000,6000,8000,10000,isomesic,ustic ,,"Kaipoioi loam, 7 to 40 percent slopes"
KDVE,13,16.99,7.2,3000,4000,10000,6000,8000,10000,isomesic,ustic ,,"Kaipoioi very rocky loam, 7 to 40 percent slopes"
Ke,7,2.3,6.7,4000,5000,6000,8000,10000,12000,isohyperthermic,Typic Palehumults,,Kalihi clay
KEHF,8,3.35,4.7,3000,4000,5000,8000,11000,14000,isohyperthermic,"Typic Palehumults, Typic Natraquerts",,"Kalapa - Rock outcrop complex, 40 to 70 percent slopes, MLRA 164"
Kf,7,0.76,7.3,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,Kaloko clay loam
Kfa,7,0.76,7.3,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaloko clay, 0 to 2 percent slope, MLRA 163"
Kfb,7,0.83,6.7,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Kaloko clay, noncalcareous variant"
KFID,5,1.49,6.6,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Kalaupapa very stony silty clay loam, 3 to 25 percent slopes, MLRA 164"
KgB,8,2.57,5.4,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Kaneohe silty clay, 3 to 8 percent slopes"
KgC,8,2.57,5.4,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Kaneohe silty clay, 8 to 15 percent slopes"
KGKC,3,2.59,6.8,1000,1500,2000,3000,5000,7000,isothermic,Aridic Haplustolls,,"Kamaole very stony silt loam, 3 to 15 percent slopes"
KGLC,3,2.59,6.8,1000,1500,2000,3000,5000,7000,isothermic,Aridic Haplustolls,,"Kamaole extremely stony silt loam, 3 to 15 percent slopes"
KhB,3,1.25,6.7,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Kanepuu silty clay, 3 to 7 percent slopes, MLRA 158"
KhB2,3,1.07,6.7,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Kanepuu silty clay, 3 to 7 percent slopes, eroded, MLRA 158"
KhC,3,1.25,6.7,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Kanepuu silty clay, 7 to 15 percent slopes, MLRA 158"
KhC2,3,1.07,6.7,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Kanepuu silty clay, 7 to 15 percent slopes, eroded, MLRA 158"
KHMC,8,2.57,5.4,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Kaneohe silty clay loam, 5 to 15 percent slopes"
KHME,8,2.57,5.4,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Kaneohe silty clay loam, 15 to 30 percent slopes"
KHMF,8,2.24,5.4,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Kaneohe silty clay loam, 30 to 65 percent slopes"
KHOF,8,2.24,5.4,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Kaneohe silty clay, 30 to 65 percent slopes"
KIG,10,3.58,5.6,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Kapaa silty clay, 40 to 100 percent slopes"
KkB,10,3.58,5.6,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Kapaa silty clay, 3 to 8 percent slopes"
KkC,10,3.58,5.6,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Kapaa silty clay, 8 to 15 percent slopes"
KkD,10,3.58,5.6,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Kapaa silty clay, 15 to 25 percent slopes"
KkE,10,3.58,5.6,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Kapaa silty clay, 25 to 40 percent slopes"
KKTC,1,0.6,7.7,400,800,1200,1500,2000,2500,isohyperthermic,aridic,,"Kapuhikani extremely stony clay, 3 to 15 percent slopes, MLRA 163"
KlA,3,1.19,6.8,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kawaihapai clay loam, 0 to 2 percent slopes, MLRA 158"
KlaA,3,1.19,7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kawaihapai stony clay loam, 0 to 2 percent slopes"
KlaB,3,1.19,6.8,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kawaihapai stony clay loam, 2 to 6 percent slopes, MLRA 158"
KlB,3,1.19,7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kawaihapai clay loam, 2 to 6 percent slopes"
KlbC,3,1.19,6.8,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kawaihapai very stony clay loam, 0 to 15 percent slopes, MLRA 158"
KlC,3,1.19,7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kawaihapai clay loam, 6 to 15 percent slopes"
KlcB,3,0.87,7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kawaihapai silty clay loam, 2 to 7 percent slopes"
KLUD,6,0.61,6.7,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic ,,"Kaupo very stony silty clay loam, 3 to 25 percent slopes, MLRA 159A"
KLVD,6,0.61,6.7,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic ,,"Kaupo extremely stony silty clay, 3 to 25 percent slopes, MLRA 159A"
KmA,7,1.37,7.8,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Keaau clay, 0 to 2 percent slopes"
KmaB,7,1.37,7.8,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Keaau stony clay, 2 to 6 percent slopes"
KmbA,7,0.66,7.8,4000,5000,6000,8000,10000,12000,isohyperthermic,aquic,,"Keaau clay, saline, 0 to 2 percent slopes"
KMW,1,0.1,8.2,400,800,1200,1500,2000,2500,isohyperthermic,aquic,,"Kealia silt loam, frequent ponding, 0 to 1 percent slopes, MLRA 163"
KnaB,2,0.99,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua cobbly silty clay loam, 3 to 7 percent slopes"
KnaC,2,0.99,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua cobbly silty clay loam, 7 to 15 percent slopes"
KnaD,2,0.99,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua cobbly silty clay loam, 15 to 25 percent slopes"
KnB,2,1.04,6.7,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua silty clay loam, 3 to 7 percent slopes"
KnbD,2,0.99,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua very stony silty clay loam, 7 to 25 percent slopes"
KnC,2,1.04,6.7,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua silty clay loam, 7 to 15 percent slopes"
KncC,2,1.04,6.7,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua silty clay, 7 to 15 percent slopes"
KnhC,2,0.99,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua cobbly silty clay, 7 to 15 percent slopes"
KnsC,2,0.99,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic ,,"Keahua stony silty clay, 7 to 15 percent slopes"
KNXD,1,0.5,7,400,800,1200,1500,2000,2500,isohyperthermic,Aridic Argiustolls,,"Keawakapu extremely stony silty clay loam, 3 to 25 percent slopes, MLRA 157"
KoA,2,2.6,7.3,700,1200,1700,2000,2500,3000,isohyperthermic,Typic Haplocambids,,"Kekaha silty clay, 0 to 2 percent slopes"
KoB,2,2.6,7.3,700,1200,1700,2000,2500,3000,isohyperthermic,Typic Haplocambids,,"Kekaha silty clay, 2 to 6 percent slopes"
KobA,2,2.6,7.3,700,1200,1700,2000,2500,3000,isohyperthermic,Typic Haplocambids,,"Kekaha clay, 0 to 2 percent slopes"
KOYE,2,2.6,7.5,700,1200,1700,2000,2500,3000,isohyperthermic,Typic Haplocambids,,"Kekaha extremely stony silty clay loam, 0 to 35 percent slopes, MLRA 158"
KpB,5,0.88,6.6,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Kemoo silty clay, 2 to 6 percent slopes"
KpC,5,0.88,6.6,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Kemoo silty clay, 6 to 12 percent slopes"
KpD,5,0.88,6.6,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Kemoo silty clay, 12 to 20 percent slopes"
KpE,5,0.88,6.6,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Kemoo silty clay, 20 to 35 percent slopes"
KpF,5,0.88,6.6,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Kemoo silty clay, 35 to 70 percent slopes"
KPZ,5,0.88,6.6,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,Kemoo-Badland complex
KrB,3,1.31,5.6,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Koele silty clay loam, 3 to 7 percent slopes, MLRA 158"
KrC,3,1.31,5.6,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Koele silty clay loam, 7 to 15 percent slopes, MLRA 158"
KrD,3,1.31,5.6,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Koele silty clay loam, 15 to 25 percent slopes, MLRA 158"
KRL,3,1.31,5.6,1000,1500,2000,3000,5000,7000,isothermic,ustic,,"Koele-Badland complex, 7 to 70 percent slopes, MLRA 158"
KRX,3,0,,1000,1500,2000,3000,5000,7000,isothermic,ustic ,,Koele-Rocky complex
KsB,2,1.61,7,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Koko silt loam, 2 to 6 percent slopes"
KsC,2,1.61,7,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Koko silt loam, 6 to 12 percent slopes"
KsD,2,1.61,7,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Koko silt loam, 12 to 25 percent slopes"
KSKE,12,5.93,4.8,2200,2850,3500,4200,6100,8000,isothermic,udic,,"Kokee silty clay loam, 0 to 35 percent slopes"
KSKF,12,5.93,4.8,2200,2850,3500,4200,6100,8000,isothermic,udic,,"Kokee silty clay loam, 35 to 70 percent slopes"
KtC,3,0.91,7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kokokahi clay, 6 to 12 percent slopes"
KTKE,3,0.91,7,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kokokahi very stony clay, 0 to 35 percent slopes"
KuB,6,1.1,5.1,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Kolekole silty clay loam, 1 to 6 percent slopes"
KuC,6,1.1,5.1,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Kolekole silty clay loam, 6 to 12 percent slopes"
KuD,6,1.1,5.1,7000,9000,11000,15000,18500,22000,isohyperthermic,ustic,,"Kolekole silty clay loam, 12 to 25 percent slopes"
KUL,8,2.33,7,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,Kolokolo extremely stony clay loam
KvB,5,2.05,6.5,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Koloa stony silty clay, 3 to 8 percent slopes, MLRA 158"
KvC,5,2.05,6.5,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Koloa stony silty clay, 8 to 15 percent, MLRA 158"
KvD,5,1.03,6.6,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Koloa stony silty clay, 15 to 25 percent slopes"
KVSB,11,3.47,4.5,9000,11000,13000,18000,22000,26000,isothermic,aquic,,"Koolau silty clay, 0 to 8 percent slopes"
KVSE,11,3.47,4.5,9000,11000,13000,18000,22000,26000,isothermic,aquic,,"Koolau silty clay, 8 to 30 percent slopes"
Kw,8,2.33,7,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,Kolokolo clay loam
KxaD,4,9.07,6.7,2000,3000,4000,5000,7000,9000,isothermic,ustic ,,"Kula cobbly medial loam, 12 to 20 percent slopes, MLRA 160"
KxbE,4,9.07,6.7,2000,3000,4000,5000,7000,9000,isothermic,ustic ,,"Kula - Rock outcrop complex, 12 to 40 percent slopes, MLRA 160"
KxC,4,9.07,6.7,2000,3000,4000,5000,7000,9000,isothermic,ustic ,,"Kula loam, 4 to 12 percent slopes"
KxD,4,9.07,6.7,2000,3000,4000,5000,7000,9000,isothermic,ustic ,,"Kula loam, 12 to 20 percent slopes"
KyA,3,0.99,5.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kunia silty clay, 0 to 3 percent slopes"
KyB,3,0.99,5.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kunia silty clay, 3 to 8 percent slopes"
KyC,3,0.99,5.9,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Kunia silty clay, 8 to 15 percent slopes"
KZC,12,1.69,4.8,2200,2850,3500,4200,6100,8000,isothermic,udic,,"Kunuweia very gravelly clay loam, 0 to 15 percent slopes"
LaA,3,0.84,6,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Lahaina silty clay, 0 to 3 percent slopes, MLRA 158"
LaB,3,0.84,6,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Lahaina silty clay, 3 to 7 percent slopes, MLRA 158"
LaB3,3,0.82,6,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Lahaina silty clay, 3 to 7 percent slopes, severely eroded, MLRA 158"
LaC,3,0.84,6,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Lahaina silty clay, 7 to 15 percent slopes, MLRA 158"
LaC3,3,0.82,6,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Lahaina silty clay, 7 to 15 percent slopes, severely eroded, MLRA 158"
LaD,3,1.34,6.3,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic ,,"Lahaina silty clay, 15 to 25 percent slopes"
LaD3,,0.82,6,,,,,,,isohyperthermic,ustic,,"Lahaina silty clay, 15 to 25 percent slopes, severely eroded, MLRA 158"
LaE3,3,0.82,6,1000,1500,2000,3000,5000,7000,isohyperthermic,ustic,,"Lahaina silty clay, 25 to 40 percent slopes, severely eroded, MLRA 158"
LcB,8,2.64,5.8,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Lawai silty clay, 0 to 8 percent slopes"
LcC,8,2.64,5.8,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Lawai silty clay, 8 to 15 percent slopes"
LcD,8,2.64,5.8,3000,4000,5000,8000,11000,14000,isohyperthermic,udic,,"Lawai silty clay, 15 to 25 percent slopes"
LeB,8,3.27,4,3000,4000,5000,8000,11000,14000,isothermic,ustic,,"Leilehua silty clay, 2 to 6 percent slopes"
LeC,8,3.27,4,3000,4000,5000,8000,11000,14000,isothermic,ustic,,"Leilehua silty clay, 6 to 12 percent"
LhB,5,1.91,6.5,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Lihue silty clay, 0 to 8 percent slopes"
LhC,5,1.91,6.5,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Lihue silty clay, 8 to 15 percent slopes"
LhD,5,1.91,6.5,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Lihue silty clay, 15 to 25 percent slopes"
LhE2,5,1.66,6.5,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Lihue silty clay, 25 to 40 percent slopes, eroded"
LlB,5,1.91,6.5,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Lihue gravelly silty clay, 0 to 8 percent slopes"
LlC,5,1.91,6.5,3000,5000,7000,7000,9000,11000,isohyperthermic,ustic,,"Lihue gravelly silty clay, 8 to 15 percent slopes"
LME,13,4.19,5.6,3000,4000,10000,6000,8000,10000,isomesic,ustic ,,"Laumaia loam, 7 to 40 percent slopes"
LMF,13,4.19,5.6,3000,4000,10000,6000,8000,10000,isomesic,ustic ,,"Laumaia loam, 40 to 70 percent slopes"
LNE,13,3.86,5.6,3000,4000,10000,6000,8000,10000,isomesic,ustic ,,"Laumaia extremely stony loam, 7 to 40 percent slopes"
LoB,8,2.53,4.5,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Palehumults,,"Lolekaa silty clay, 3 to 8 percent slopes"
LoC,8,2.53,4.5,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Palehumults,,"Lolekaa silty clay, 8 to 15 percent slopes"
LoD,8,2.53,4.5,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Palehumults,,"Lolekaa silty clay, 15 to 25 percent slopes"
LoE,8,2.53,4.5,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Palehumults,,"Lolekaa silty clay, 25 to 40 percent slopes"
LoF,8,2.53,4.5,3000,4000,5000,8000,11000,14000,isohyperthermic,Typic Palehumults,,"Lolekaa silty clay, 40 to 70 percent slopes"
LPE,2,0.62,6.6,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Lualualei extremely cobbly clay, moist, 3 to 35 percent slopes, MLRA 164"
LuA,2,0.62,6.6,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Lualualei clay, 0 to 2 percent slopes, MLRA 163"
LuB,2,0.62,6.6,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Lualualei clay, 2 to 6 percent slopes, MLRA 163"
LvA,2,0.62,6.7,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Lualualei stony clay, 0 to 2 percent slopes"
LvB,2,0.62,6.7,700,1200,1700,2000,2500,3000,isohyperthermic,aridic,,"Lualualei stony clay, 2 to 6 percent slopes"
MaC,6,3.48,5,7000,9000,11000,15000,18500,22000,isothermic,"Typic Acrohumox, Inceptic Haplustox",,"Mahana silt loam, 6 to 12 percent slopes"
MaD,6,5.66,5,7000,9000,11000,15000,18500,22000,isothermic,"Typic Acrohumox, Inceptic Haplustox",,"Mahana silt loam, 12 to 20 percent slopes"
MaD3,6,4.69,4.9,7000,9000,11000,15000,18500,22000,isothermic,"Typic Acrohumox, Inceptic Haplustox",,"Mahana silt loam, 12 to 20 percent slopes, severely eroded"
MaE,6,5.66,5,7000,9000,11000,15000,18500,22000,isothermic,"Typic Acrohumox, Inceptic Haplustox",,"Mahana silt loam, 20 to 35 percent slopes"
MaE3,6,4.69,4.9,7000,9000,11000,15000,18500,22000,isothermic,"Typic Acrohumox, Inceptic Haplustox",,"Mahana silt loam, 20-35 percent slopes, severely eroded"
MBL,6,5.13,5,7000,9000,11000,15000,18500,22000,isothermic,ustic,,Mahana-Badland complex
McC2,6,5.13,5,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Mahana silty clay loam, 6 to 12 percent slopes, eroded"
McD2,6,5.13,5,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Mahana silty clay loam, 12 to 20 percent slopes, eroded"
McE2,6,5.13,5,7000,9000,11000,15000,18500,22000,isothermic,ustic,,"Mahana silty clay loam, 20 to 35 percent slopes, eroded"
MdB,3,0.39,7.8,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Makalapa clay, 2 to 6 percent slopes"
MdC,3,0.39,7.8,1000,1500,2000,3000,5000,7000,isohyperthermic,aridic,,"Makalapa clay, 6 to 12 percent slopes"
MdD,8,0.39,7.8,3000,4000,5000,8000,11000,14000,isohyperthermic,aridic,,"Makalapa clay, 12 to 20 percent slopes"
MeB,10,3.27,5,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Makapili silty clay, 0 to 8 percent slopes"
MeC,10,3.27,5,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Makapili silty clay, 8 to 15 percent slopes"
MeD,10,3.27,5,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Makapili silty clay, 15 to 25 percent slopes"
MeE,10,3.27,5,7000,9000,11000,14000,18000,20000,isohyperthermic,udic,,"Makapili silty clay, 25 to 40 percent slopes"
MfB,8,5.46,5.3,3000,4000,5000,8000,11000,14000,isothermic,ustic ,,"Makawao silty clay, 3 to 7 percent slopes"
MfC,8,5.46,5.3,3000,4000,5000,8000,11000,14000,isothermic,ustic ,,"Makawao silty clay, 7 to 15 percent slopes"
MgB,2,1.35,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Makaweli silty clay loam, 0 to 6 percent slopes, MLRA 158"
MgC,2,1.35,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Makaweli silty clay loam, 6 to 12 percent slopes, MLRA 158"
MgD,2,1.35,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Makaweli silty clay loam, 12 to 20 percent slopes, MLRA 158"
MgE2,2,1.34,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Makaweli silty clay loam, 20 to 35 percent slopes, eroded"
MhB,2,1.34,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Makaweli stony silty clay loam, 0 to 6 percent slopes"
MhC,2,1.34,6.9,700,1200,1700,2000,2500,3000,isohyperthermic,ustic,,"Makaweli stony silty clay loam, 6 to 12 percent slopes"
