,Unnamed: 0.1,Year,Month,NDVI,datetime
125,125.0,2010.0,7.0,0.5930864197530866,2010-07-01
126,126.0,2010.0,8.0,0.810533950617284,2010-08-01
127,127.0,2010.0,9.0,0.7809111111111111,2010-09-01
128,128.0,2010.0,10.0,0.7072456790123458,2010-10-01
129,129.0,2010.0,11.0,0.7964654320987656,2010-11-01
130,130.0,2010.0,12.0,0.5776537037037038,2010-12-01
131,131.0,2011.0,1.0,0.8375265432098766,2011-01-01
132,132.0,2011.0,2.0,0.7728475308641976,2011-02-01
133,133.0,2011.0,3.0,0.6713981481481481,2011-03-01
134,134.0,2011.0,4.0,0.5530833333333334,2011-04-01
135,135.0,2011.0,5.0,0.7295845679012347,2011-05-01
136,136.0,2011.0,6.0,0.6537734567901234,2011-06-01
137,137.0,2011.0,7.0,0.593017901234568,2011-07-01
138,138.0,2011.0,8.0,0.790662962962963,2011-08-01
139,139.0,2011.0,9.0,0.7433086419753087,2011-09-01
140,140.0,2011.0,10.0,0.762920987654321,2011-10-01
141,141.0,2011.0,11.0,0.7035327160493826,2011-11-01
142,142.0,2011.0,12.0,0.7194024691358025,2011-12-01
143,143.0,2012.0,1.0,0.793180864197531,2012-01-01
144,144.0,2012.0,2.0,0.7682425925925925,2012-02-01
145,145.0,2012.0,3.0,0.5454574074074074,2012-03-01
146,146.0,2012.0,4.0,0.5730487654320988,2012-04-01
147,147.0,2012.0,5.0,0.6700740740740742,2012-05-01
148,148.0,2012.0,6.0,0.6492617283950618,2012-06-01
149,149.0,2012.0,7.0,0.815887037037037,2012-07-01
150,150.0,2012.0,8.0,0.7599962962962963,2012-08-01
151,151.0,2012.0,9.0,0.8057512345679012,2012-09-01
152,152.0,2012.0,10.0,0.7803111111111112,2012-10-01
153,153.0,2012.0,11.0,0.779141975308642,2012-11-01
154,154.0,2012.0,12.0,0.6901586419753086,2012-12-01
155,155.0,2013.0,1.0,0.8106512345679012,2013-01-01
156,156.0,2013.0,2.0,0.7079086419753087,2013-02-01
157,157.0,2013.0,3.0,0.75480987654321,2013-03-01
158,158.0,2013.0,4.0,0.5705209876543209,2013-04-01
159,159.0,2013.0,5.0,0.6277104938271605,2013-05-01
160,160.0,2013.0,6.0,0.646038888888889,2013-06-01
161,161.0,2013.0,7.0,0.5922203703703705,2013-07-01
162,162.0,2013.0,8.0,0.7705308641975309,2013-08-01
163,163.0,2013.0,9.0,0.7908382716049385,2013-09-01
164,164.0,2013.0,10.0,0.7705407407407409,2013-10-01
165,165.0,2013.0,11.0,0.6827043209876544,2013-11-01
166,166.0,2013.0,12.0,0.7706438271604938,2013-12-01
167,167.0,2014.0,1.0,0.7727234567901234,2014-01-01
168,168.0,2014.0,2.0,0.7893882716049383,2014-02-01
169,169.0,2014.0,3.0,0.7483234567901235,2014-03-01
170,170.0,2014.0,4.0,0.3801993827160493,2014-04-01
171,171.0,2014.0,5.0,0.7878648148148149,2014-05-01
172,172.0,2014.0,6.0,0.7572148148148149,2014-06-01
173,173.0,2014.0,7.0,0.6475876543209875,2014-07-01
174,174.0,2014.0,8.0,0.8006839506172838,2014-08-01
175,175.0,2014.0,9.0,0.7543691358024692,2014-09-01
176,176.0,2014.0,10.0,0.778246913580247,2014-10-01
177,177.0,2014.0,11.0,0.665156790123457,2014-11-01
178,178.0,2014.0,12.0,0.7301660493827161,2014-12-01
179,179.0,2015.0,1.0,0.7914104938271606,2015-01-01
180,180.0,2015.0,2.0,0.7642222222222222,2015-02-01
181,181.0,2015.0,3.0,0.764629012345679,2015-03-01
182,182.0,2015.0,4.0,0.7135302469135804,2015-04-01
183,183.0,2015.0,5.0,0.5630024691358024,2015-05-01
184,184.0,2015.0,6.0,0.7921944444444444,2015-06-01
185,185.0,2015.0,7.0,0.8295771604938272,2015-07-01
186,186.0,2015.0,8.0,0.8098086419753086,2015-08-01
187,187.0,2015.0,9.0,0.7959950617283951,2015-09-01
188,188.0,2015.0,10.0,0.6054777777777778,2015-10-01
189,189.0,2015.0,11.0,0.65735,2015-11-01
190,190.0,2015.0,12.0,0.7895469135802469,2015-12-01
191,191.0,2016.0,1.0,0.8134358024691356,2016-01-01
192,192.0,2016.0,2.0,0.8305808641975309,2016-02-01
193,193.0,2016.0,3.0,0.6361376543209877,2016-03-01
194,194.0,2016.0,4.0,0.8103018518518517,2016-04-01
195,195.0,2016.0,5.0,0.7956098765432099,2016-05-01
196,196.0,2016.0,6.0,0.7297395061728396,2016-06-01
197,197.0,2016.0,7.0,0.773783950617284,2016-07-01
198,198.0,2016.0,8.0,0.8167086419753087,2016-08-01
199,199.0,2016.0,9.0,0.8062246913580247,2016-09-01
200,200.0,2016.0,10.0,0.7652506172839506,2016-10-01
201,201.0,2016.0,11.0,0.70520987654321,2016-11-01
202,202.0,2016.0,12.0,0.5403537037037036,2016-12-01
203,203.0,2017.0,1.0,0.8109790123456793,2017-01-01
204,204.0,2017.0,2.0,0.7919345679012347,2017-02-01
205,205.0,2017.0,3.0,0.7300981481481482,2017-03-01
206,206.0,2017.0,4.0,0.6650907407407408,2017-04-01
207,207.0,2017.0,5.0,0.781867901234568,2017-05-01
208,208.0,2017.0,6.0,0.7760722222222224,2017-06-01
209,209.0,2017.0,7.0,0.7279697530864199,2017-07-01
210,210.0,2017.0,8.0,0.7343407407407406,2017-08-01
211,211.0,2017.0,9.0,0.7004061728395062,2017-09-01
212,212.0,2017.0,10.0,0.8130222222222223,2017-10-01
213,213.0,2017.0,11.0,0.5088401234567901,2017-11-01
214,214.0,2017.0,12.0,0.8201456790123456,2017-12-01
215,215.0,2018.0,1.0,0.8006925925925925,2018-01-01
216,216.0,2018.0,2.0,0.6679450617283951,2018-02-01
217,217.0,2018.0,3.0,0.7773388888888889,2018-03-01
218,218.0,2018.0,4.0,0.6548808641975309,2018-04-01
219,219.0,2018.0,5.0,0.6240024691358025,2018-05-01
220,220.0,2018.0,6.0,0.7599438271604938,2018-06-01
221,221.0,2018.0,7.0,0.3859697530864197,2018-07-01
222,222.0,2018.0,8.0,0.6126277777777777,2018-08-01
223,223.0,2018.0,9.0,0.800879012345679,2018-09-01
224,224.0,2018.0,10.0,0.615762962962963,2018-10-01
225,225.0,2018.0,11.0,0.811379012345679,2018-11-01
226,226.0,2018.0,12.0,0.7906129629629629,2018-12-01
227,227.0,2019.0,1.0,0.6669882716049382,2019-01-01
228,228.0,2019.0,2.0,0.7944462962962963,2019-02-01
229,229.0,2019.0,3.0,0.7294314814814816,2019-03-01
230,230.0,2019.0,4.0,0.7189327160493828,2019-04-01
231,231.0,2019.0,5.0,0.7790049382716051,2019-05-01
232,232.0,2019.0,6.0,0.8004956790123458,2019-06-01
233,233.0,2019.0,7.0,0.8298425925925923,2019-07-01
234,234.0,2019.0,8.0,0.7776537037037037,2019-08-01
235,235.0,2019.0,9.0,0.8116049382716048,2019-09-01
236,236.0,2019.0,10.0,0.7831148148148149,2019-10-01
237,237.0,2019.0,11.0,0.5924549382716049,2019-11-01
238,238.0,2019.0,12.0,0.8111043209876545,2019-12-01
239,239.0,2020.0,1.0,0.7109080246913579,2020-01-01
240,240.0,2020.0,2.0,0.7980456790123457,2020-02-01
241,241.0,2020.0,3.0,0.7633981481481482,2020-03-01
242,242.0,2020.0,4.0,0.6677864197530865,2020-04-01
243,243.0,2020.0,5.0,0.7520308641975308,2020-05-01
244,244.0,2020.0,6.0,0.7203259259259259,2020-06-01
245,245.0,2020.0,7.0,0.5916802469135803,2020-07-01
246,246.0,2020.0,8.0,0.7947635802469136,2020-08-01
247,247.0,2020.0,9.0,0.7963814814814814,2020-09-01
248,248.0,2020.0,10.0,0.7837246913580249,2020-10-01
249,249.0,2020.0,11.0,0.7684,2020-11-01
250,250.0,2020.0,12.0,0.7592432098765433,2020-12-01
251,251.0,2021.0,1.0,0.7844561728395062,2021-01-01
252,252.0,2021.0,2.0,0.7443975308641975,2021-02-01
253,253.0,2021.0,3.0,0.5652055555555555,2021-03-01
254,254.0,2021.0,4.0,0.7195141975308644,2021-04-01
255,255.0,2021.0,5.0,0.6720080246913581,2021-05-01
256,256.0,2021.0,6.0,0.7740925925925927,2021-06-01
257,257.0,2021.0,7.0,0.4858685185185184,2021-07-01
258,258.0,2021.0,8.0,0.7930253086419753,2021-08-01
259,259.0,2021.0,9.0,0.7507209876543209,2021-09-01
260,260.0,2021.0,10.0,0.8232024691358026,2021-10-01
261,261.0,2021.0,11.0,0.8118407407407408,2021-11-01
262,262.0,2021.0,12.0,0.6789043209876544,2021-12-01
263,263.0,2022.0,1.0,0.7984037037037038,2022-01-01
264,264.0,2022.0,2.0,0.6778123456790124,2022-02-01
265,265.0,2022.0,3.0,0.7098796296296297,2022-03-01
266,266.0,2022.0,4.0,0.5125234567901236,2022-04-01
267,267.0,2022.0,5.0,0.6889444444444444,2022-05-01
268,268.0,2022.0,6.0,0.533220987654321,2022-06-01
269,269.0,2022.0,7.0,0.725214814814815,2022-07-01
270,270.0,2022.0,8.0,0.726830864197531,2022-08-01
271,271.0,2022.0,9.0,0.7201049382716049,2022-09-01
272,272.0,2022.0,10.0,0.4681382716049385,2022-10-01
273,273.0,2022.0,11.0,0.734822839506173,2022-11-01
274,274.0,2022.0,12.0,0.7706425925925927,2022-12-01
275,275.0,2023.0,1.0,0.7653333333333334,2023-01-01
276,276.0,2023.0,2.0,0.5761950617283951,2023-02-01
277,277.0,2023.0,3.0,0.8052123456790123,2023-03-01
278,278.0,2023.0,4.0,0.7250018518518518,2023-04-01
279,279.0,2023.0,5.0,0.7523944444444445,2023-05-01
280,280.0,2023.0,6.0,0.7470265432098766,2023-06-01
281,281.0,2023.0,7.0,0.7432697530864198,2023-07-01
282,282.0,2023.0,8.0,0.79405987654321,2023-08-01
283,283.0,2023.0,9.0,0.772920987654321,2023-09-01
284,,2023.0,10.0,0.7590518518518518,2023-10-01
285,,2023.0,11.0,0.7539537037037036,2023-11-01
286,,2023.0,12.0,0.7543728395061728,2023-12-01
