,Year,Month,Temp
69,1995.0,10.0,68.68672417534722
70,1995.0,11.0,67.54485677083333
71,1995.0,12.0,65.47275390625
72,1996.0,1.0,64.60057508680555
73,1996.0,2.0,62.3623291015625
74,1996.0,3.0,61.797520616319446
75,1996.0,4.0,66.59198676215277
76,1996.0,5.0,67.08501790364583
77,1996.0,6.0,69.17567816840278
78,1996.0,7.0,70.49706488715279
79,1996.0,8.0,69.67471788194445
80,1996.0,9.0,70.21944173177084
81,1996.0,10.0,69.81787109375
82,1996.0,11.0,68.265576171875
83,1996.0,12.0,64.28312445746528
84,1997.0,1.0,62.9222412109375
85,1997.0,2.0,64.20413411458333
86,1997.0,3.0,64.38407389322916
87,1997.0,4.0,64.92987738715277
88,1997.0,5.0,65.14183485243055
89,1997.0,6.0,69.41998155381944
90,1997.0,7.0,69.45595974392361
91,1997.0,8.0,69.54098307291667
92,1997.0,9.0,70.34972059461805
93,1997.0,10.0,69.26368543836806
94,1997.0,11.0,66.34166666666667
95,1997.0,12.0,64.18313802083334
96,1998.0,1.0,61.39753689236111
97,1998.0,2.0,61.599758572048614
98,1998.0,3.0,62.751489257812494
99,1998.0,4.0,64.48939344618056
100,1998.0,5.0,64.56394585503472
101,1998.0,6.0,66.65864800347222
102,1998.0,7.0,67.61935492621528
103,1998.0,8.0,68.86065809461806
104,1998.0,9.0,68.38328179253472
105,1998.0,10.0,67.97350260416667
106,1998.0,11.0,67.38327907986111
107,1998.0,12.0,64.59503309461806
108,1999.0,1.0,63.17584364149306
109,1999.0,2.0,62.59898546006944
110,1999.0,3.0,63.50734049479167
111,1999.0,4.0,64.15607096354167
112,1999.0,5.0,65.37147352430556
113,1999.0,6.0,66.80036349826389
114,1999.0,7.0,67.39576280381945
115,1999.0,8.0,68.17633463541667
116,1999.0,9.0,68.2013671875
117,1999.0,10.0,67.17255316840277
118,1999.0,11.0,66.58619791666666
119,1999.0,12.0,65.202587890625
120,2000.0,1.0,62.27518446180556
121,2000.0,2.0,62.87017957899306
122,2000.0,3.0,64.10321180555556
123,2000.0,4.0,64.22264811197917
124,2000.0,5.0,65.78887532552083
125,2000.0,6.0,67.72333170572917
126,2000.0,7.0,69.44586317274306
127,2000.0,8.0,69.52913682725693
128,2000.0,9.0,68.70026584201389
129,2000.0,10.0,69.22625054253473
130,2000.0,11.0,67.61933865017362
131,2000.0,12.0,64.3569091796875
132,2001.0,1.0,63.85053168402778
133,2001.0,2.0,63.708523220486114
134,2001.0,3.0,63.76751573350695
135,2001.0,4.0,65.37418891059028
136,2001.0,5.0,65.75329318576388
137,2001.0,6.0,67.74327528211805
138,2001.0,7.0,69.1201931423611
139,2001.0,8.0,70.256689453125
140,2001.0,9.0,69.88687065972222
141,2001.0,10.0,69.07483181423612
142,2001.0,11.0,67.65580512152778
143,2001.0,12.0,66.68524848090277
144,2002.0,1.0,64.31725802951388
145,2002.0,2.0,62.53056640625
146,2002.0,3.0,63.981334092881944
147,2002.0,4.0,65.73226725260417
148,2002.0,5.0,67.76677517361111
149,2002.0,6.0,68.61128472222222
150,2002.0,7.0,69.23528917100694
151,2002.0,8.0,71.21719292534723
152,2002.0,9.0,69.65790201822917
153,2002.0,10.0,69.28162434895833
154,2002.0,11.0,66.71066080729167
155,2002.0,12.0,64.54810926649306
156,2003.0,1.0,63.17587890625
157,2003.0,2.0,62.85929633246528
158,2003.0,3.0,64.8538330078125
159,2003.0,4.0,66.12595757378472
160,2003.0,5.0,66.98741861979167
161,2003.0,6.0,68.3826144748264
162,2003.0,7.0,70.42696940104167
163,2003.0,8.0,70.85750868055555
164,2003.0,9.0,70.14456922743057
165,2003.0,10.0,70.19962293836807
166,2003.0,11.0,68.12218695746529
167,2003.0,12.0,66.36145562065973
168,2004.0,1.0,64.61650933159723
169,2004.0,2.0,66.10154893663196
170,2004.0,3.0,65.07586805555556
171,2004.0,4.0,65.99203559027778
172,2004.0,5.0,67.70076497395834
173,2004.0,6.0,69.26933051215278
174,2004.0,7.0,69.97462836371528
175,2004.0,8.0,71.41094292534723
176,2004.0,9.0,70.62212456597223
177,2004.0,10.0,69.85159776475695
178,2004.0,11.0,67.94733344184027
179,2004.0,12.0,65.27099338107638
180,2005.0,1.0,64.84864637586806
181,2005.0,2.0,64.01768663194444
182,2005.0,3.0,63.2349365234375
183,2005.0,4.0,66.20339898003473
184,2005.0,5.0,68.20265570746528
185,2005.0,6.0,69.52069498697917
186,2005.0,7.0,70.48135850694445
187,2005.0,8.0,70.13918999565972
188,2005.0,9.0,71.3714572482639
189,2005.0,10.0,69.19747178819443
190,2005.0,11.0,68.12070583767363
191,2005.0,12.0,64.91133897569445
192,2006.0,1.0,65.76292046440972
193,2006.0,2.0,63.46357964409722
194,2006.0,3.0,65.96366373697917
195,2006.0,4.0,65.1771701388889
196,2006.0,5.0,65.08709581163194
197,2006.0,6.0,67.91484646267361
198,2006.0,7.0,69.48008083767361
199,2006.0,8.0,70.01624891493056
200,2006.0,9.0,69.78203396267361
201,2006.0,10.0,69.64721137152779
202,2006.0,11.0,68.13047146267361
203,2006.0,12.0,65.3814453125
204,2007.0,1.0,65.09319118923611
205,2007.0,2.0,63.34600694444445
206,2007.0,3.0,65.14471028645833
207,2007.0,4.0,64.65416937934027
208,2007.0,5.0,66.92504611545138
209,2007.0,6.0,68.5587619357639
210,2007.0,7.0,69.89112955729166
211,2007.0,8.0,70.12509223090278
212,2007.0,9.0,70.38190104166667
213,2007.0,10.0,69.39115125868055
214,2007.0,11.0,67.28799641927083
215,2007.0,12.0,66.89698079427083
216,2008.0,1.0,63.45113932291667
217,2008.0,2.0,63.928540039062504
218,2008.0,3.0,64.9177707248264
219,2008.0,4.0,65.66455891927083
220,2008.0,5.0,66.53379720052084
221,2008.0,6.0,67.96028917100693
222,2008.0,7.0,69.43736165364584
223,2008.0,8.0,69.41890190972222
224,2008.0,9.0,68.86009657118055
225,2008.0,10.0,68.38765462239584
226,2008.0,11.0,67.1204074435764
227,2008.0,12.0,65.98028157552083
228,2009.0,1.0,63.397336154513894
229,2009.0,2.0,62.64812282986111
230,2009.0,3.0,63.03532172309028
231,2009.0,4.0,63.75868869357639
232,2009.0,5.0,66.42606065538195
233,2009.0,6.0,68.87880588107639
234,2009.0,7.0,69.92538791232639
235,2009.0,8.0,70.68442111545139
236,2009.0,9.0,69.89373101128473
237,2009.0,10.0,70.12477213541666
238,2009.0,11.0,68.19459906684028
239,2009.0,12.0,64.12114529079861
240,2010.0,1.0,64.49832628038195
241,2010.0,2.0,62.70148383246528
242,2010.0,3.0,64.53006998697916
243,2010.0,4.0,65.44866265190973
244,2010.0,5.0,67.2124782986111
245,2010.0,6.0,68.1090847439236
246,2010.0,7.0,68.16408962673611
247,2010.0,8.0,69.10198567708333
248,2010.0,9.0,68.57498914930557
249,2010.0,10.0,68.79256998697917
250,2010.0,11.0,67.02019314236111
251,2010.0,12.0,66.55225694444445
252,2011.0,1.0,63.42266167534723
253,2011.0,2.0,65.00580240885417
254,2011.0,3.0,66.31716579861111
255,2011.0,4.0,67.22930501302083
256,2011.0,5.0,68.17652180989583
257,2011.0,6.0,68.3523681640625
258,2011.0,7.0,68.27135959201388
259,2011.0,8.0,68.82798394097222
260,2011.0,9.0,68.16525065104167
261,2011.0,10.0,68.4552463107639
262,2011.0,11.0,67.39213053385416
263,2011.0,12.0,66.09136284722223
264,2012.0,1.0,64.6285373263889
265,2012.0,2.0,64.34289822048612
266,2012.0,3.0,64.66289876302083
267,2012.0,4.0,65.33655327690971
268,2012.0,5.0,66.35131293402779
269,2012.0,6.0,67.69630805121528
270,2012.0,7.0,68.53226996527778
271,2012.0,8.0,69.13917100694445
272,2012.0,9.0,68.78264431423611
273,2012.0,10.0,69.24952256944445
274,2012.0,11.0,67.07235514322917
275,2012.0,12.0,66.38725857204861
276,2013.0,1.0,64.37747938368055
277,2013.0,2.0,64.43728569878472
278,2013.0,3.0,63.65800238715278
279,2013.0,4.0,66.05501030815972
280,2013.0,5.0,67.71587727864583
281,2013.0,6.0,69.02125108506945
282,2013.0,7.0,69.62493760850694
283,2013.0,8.0,70.14993489583333
284,2013.0,9.0,70.28644205729167
285,2013.0,10.0,69.18047417534723
286,2013.0,11.0,68.1881591796875
287,2013.0,12.0,66.8095241970486
288,2014.0,1.0,64.38133138020834
289,2014.0,2.0,66.46120062934028
290,2014.0,3.0,64.72080078125
291,2014.0,4.0,66.35970594618055
292,2014.0,5.0,67.83407660590278
293,2014.0,6.0,68.34600965711806
294,2014.0,7.0,70.31892632378472
295,2014.0,8.0,70.3615939670139
296,2014.0,9.0,70.41940375434028
297,2014.0,10.0,70.50556369357639
298,2014.0,11.0,68.17495388454861
299,2014.0,12.0,64.37067871093751
300,2015.0,1.0,62.3585205078125
301,2015.0,2.0,64.50653754340277
302,2015.0,3.0,63.1138916015625
303,2015.0,4.0,67.34912923177083
304,2015.0,5.0,66.46925726996528
305,2015.0,6.0,69.04495442708333
306,2015.0,7.0,71.73201226128472
307,2015.0,8.0,73.02072211371528
308,2015.0,9.0,72.88079698350694
309,2015.0,10.0,70.31486273871528
310,2015.0,11.0,70.88433430989583
311,2015.0,12.0,67.99131401909722
312,2016.0,1.0,63.606051974826386
313,2016.0,2.0,63.74487575954861
314,2016.0,3.0,63.93031141493056
315,2016.0,4.0,66.72028537326389
316,2016.0,5.0,67.23371039496527
317,2016.0,6.0,69.06641981336806
318,2016.0,7.0,70.79405381944444
319,2016.0,8.0,71.58248697916667
320,2016.0,9.0,70.97124837239583
321,2016.0,10.0,69.94876030815973
322,2016.0,11.0,67.70839301215278
323,2016.0,12.0,66.16706542968751
324,2017.0,1.0,63.056431749131946
325,2017.0,2.0,63.79157172309027
326,2017.0,3.0,65.23047146267362
327,2017.0,4.0,66.09357096354167
328,2017.0,5.0,67.13819173177083
329,2017.0,6.0,70.02208387586806
330,2017.0,7.0,71.53328993055555
331,2017.0,8.0,70.77082519531251
332,2017.0,9.0,70.01232096354167
333,2017.0,10.0,69.10533311631946
334,2017.0,11.0,66.42797037760417
335,2017.0,12.0,63.125219726562506
336,2018.0,1.0,63.77680935329862
337,2018.0,2.0,64.05477701822917
338,2018.0,3.0,64.38449435763889
339,2018.0,4.0,67.40311143663195
340,2018.0,5.0,67.64141710069444
341,2018.0,6.0,68.7226101345486
342,2018.0,7.0,70.76134440104167
343,2018.0,8.0,71.57977159288194
344,2018.0,9.0,70.8489501953125
345,2018.0,10.0,70.21473795572916
346,2018.0,11.0,67.52303331163193
347,2018.0,12.0,65.98821614583333
348,2019.0,1.0,62.820673285590274
349,2019.0,2.0,61.893315972222226
350,2019.0,3.0,62.28564724392362
351,2019.0,4.0,66.07212999131944
352,2019.0,5.0,66.827490234375
353,2019.0,6.0,69.42909884982639
354,2019.0,7.0,71.56834581163196
355,2019.0,8.0,71.8713351779514
356,2019.0,9.0,72.55856662326389
357,2019.0,10.0,70.50486653645834
358,2019.0,11.0,68.89600694444445
359,2019.0,12.0,67.76674533420139
360,2020.0,1.0,65.27148980034723
361,2020.0,2.0,63.74275173611112
362,2020.0,3.0,65.16029459635416
363,2020.0,4.0,65.43098958333334
364,2020.0,5.0,67.1137939453125
365,2020.0,6.0,69.43052842881946
366,2020.0,7.0,70.59748263888889
367,2020.0,8.0,71.09232313368055
368,2020.0,9.0,70.15956217447916
369,2020.0,10.0,69.20606553819445
370,2020.0,11.0,69.46993001302083
371,2020.0,12.0,65.94623752170139
372,2021.0,1.0,65.68204481336807
373,2021.0,2.0,63.57419704861111
374,2021.0,3.0,64.20316569010417
375,2021.0,4.0,63.47383355034722
376,2021.0,5.0,66.50469563802083
377,2021.0,6.0,67.45364040798611
378,2021.0,7.0,69.84161241319444
379,2021.0,8.0,69.09491102430556
380,2021.0,9.0,69.02712944878472
381,2021.0,10.0,67.93183051215277
382,2021.0,11.0,66.41353352864583
383,2021.0,12.0,65.63205023871527
384,2022.0,1.0,63.25547960069444
385,2022.0,2.0,63.15619845920139
386,2022.0,3.0,65.31807183159722
387,2022.0,4.0,67.74931911892361
388,2022.0,5.0,67.83918457031251
389,2022.0,6.0,68.82095269097223
390,2022.0,7.0,70.39260525173611
391,2022.0,8.0,70.17450900607639
392,2022.0,9.0,70.58698459201389
393,2022.0,10.0,70.00994737413194
394,2022.0,11.0,68.54521484375
395,2022.0,12.0,65.24042426215277
396,2023.0,1.0,63.250311957465286
397,2023.0,2.0,64.80185004340278
398,2023.0,3.0,64.75336642795139
399,2023.0,4.0,65.97320963541667
400,2023.0,5.0,66.1393581814236
401,2023.0,6.0,68.16464572482639
402,2023.0,7.0,69.52264811197917
403,2023.0,8.0,70.88866102430555
404,2023.0,9.0,70.61009657118055
405,2023.0,10.0,67.28700900607639
406,2023.0,11.0,67.84859754774305
407,2023.0,12.0,65.66794704861111
408,2024.0,1.0,64.83899468315973
409,2024.0,2.0,62.557918294270834
410,2024.0,3.0,64.6904513888889
411,2024.0,4.0,65.75370551215278
